"BusinessEntityID","PersonType","NameStyle","Title","FirstName","MiddleName","LastName","Suffix","EmailPromotion","AdditionalContactInfo","Demographics","rowguid","ModifiedDate"
217,"EM",False,"","Zainal","T","Arifin","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","989DB0AC-1E7B-4CC8-B90F-1799172ED3AA","2008-12-28"
218,"EM",False,"","Tengiz","N","Kharatishvili","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","06CFED75-E8F0-4E81-871A-4368D9B9F73E","2008-12-09"
222,"EM",False,"","A. Scott","","Wright","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","90CC98B7-6054-4AB5-844E-3ECCB8A73070","2008-12-05"
224,"EM",False,"","William","S","Vong","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B42F3DDD-01D6-4701-91C0-2F6D9E8847C6","2008-12-31"
228,"EM",False,"","Christian","E","Kleinerman","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","32852137-66C8-4BE4-B6CF-3C094534DA9B","2008-12-07"
235,"EM",False,"","Paula","M","Barreto de Mattos","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8E952C09-C7C4-4D51-A8CB-36C44C949A0B","2008-11-29"
238,"EM",False,"","Vidur","X","Luthra","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E10218F6-99DE-462D-BDBD-28BDDEA8693A","2008-12-25"
239,"EM",False,"","Mindy","C","Martin","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B903A253-A5CB-4C38-AA41-BC77CBA65BB3","2008-12-18"
240,"EM",False,"","Willis","T","Johnson","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","3B808CDB-0372-409A-AE40-C2177A7DB2B6","2008-12-06"
242,"EM",False,"","Deborah","E","Poe","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9236BDD4-DE3E-43BE-BB3C-22E377A2FFA6","2008-12-11"
243,"EM",False,"","Candy","L","Spoon","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","303047DF-CC05-4C50-813F-BE67719AB00E","2008-12-30"
249,"EM",False,"","Wendy","Beth","Kahn","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","A4F5869C-E86D-46BD-BAAC-1B4FAF4CD920","2008-12-18"
262,"EM",False,"","David","M","Barber","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","43BE0580-122B-4FDF-8B15-FD286A18E97A","2009-01-05"
263,"EM",False,"","Jean","E","Trenary","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","0AA3878D-0F9F-4F2A-942F-8B46C9B57C0A","2008-12-04"
265,"EM",False,"","Ashvini","R","Sharma","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","252A5641-6B19-4347-830F-E659BFC76AEF","2008-11-27"
269,"EM",False,"","Dan","K","Bacon","Jr.",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D9DA7900-703F-4CA6-92BD-5ED3A25C0455","2009-01-04"
272,"EM",False,"","Janaina","Barreiro Gambaro","Bueno","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","0204851C-3ECC-4968-8504-47706C350E3E","2008-12-16"
