"BusinessEntityID","PersonType","NameStyle","Title","FirstName","MiddleName","LastName","Suffix","EmailPromotion","AdditionalContactInfo","Demographics","rowguid","ModifiedDate"
109,"EM",False,"","Alice","O","Ciccu","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B5836E66-4251-4D4D-8F49-8E6D9E3C9D64","2008-11-30"
110,"EM",False,"","Jun","T","Cao","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","20BDFF3B-3561-482B-B02D-DA9B6183B6D9","2008-12-07"
111,"EM",False,"","Suroor","R","Fatima","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","62C97C5B-5CAB-42C6-813D-C0C75BBBFD7B","2008-12-10"
112,"EM",False,"","John","P","Evans","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","FCFA001C-D5BC-455F-9124-21290B4A5304","2008-12-25"
113,"EM",False,"","Linda","K","Moschell","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1552D700-1E1C-4725-8074-D8D7D9A49B0E","2008-12-18"
114,"EM",False,"","Mindaugas","J","Krapauskas","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7C623D80-0A62-42DE-A355-24715A7160C6","2009-01-06"
115,"EM",False,"","Angela","W","Barbariol","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8E6ADFD0-2FE0-4EB9-93F2-A04FD877F6DC","2009-01-13"
116,"EM",False,"","Michael","W","Patten","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","C31D89BE-1DB6-495B-8699-4669E5FA4B9D","2009-01-24"
117,"EM",False,"","Chad","W","Niswonger","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1CAC3A75-34AB-45C1-B9F1-7CAA44C76A75","2009-02-11"
118,"EM",False,"","Don","L","Hall","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F369194E-2FF0-4E61-97A7-B821F8B2BAED","2009-02-06"
119,"EM",False,"","Michael","T","Entin","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7533C47D-8E8F-40AC-8383-CF3DF57E3D84","2009-02-18"
120,"EM",False,"","Kitti","H","Lertpiriyasuwat","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","BFADC42C-0D0E-4BDA-94B7-B14E89F5FC69","2009-02-25"
121,"EM",False,"","Pilar","G","Ackerman","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","81F50324-D0B5-4EA5-8B20-F99D46572C76","2008-12-26"
122,"EM",False,"","Susan","W","Eaton","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","84C723AC-F07F-4299-89B1-FAABB9CA47FC","2008-11-30"
123,"EM",False,"","Vamsi","N","Kuppa","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","37154EFE-002F-4D85-A84B-A8B1FF714BC6","2008-11-30"
124,"EM",False,"","Kim","T","Ralls","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","7AB39816-FF5A-4F3D-A3DC-88D906EC054F","2008-12-19"
125,"EM",False,"","Matthias","T","Berndt","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","318BF718-6CCC-4F26-AC81-00EAF17B1BFE","2009-01-13"
126,"EM",False,"","Jimmy","T","Bischoff","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","52182904-CFAF-4B2D-8D77-268DE7AB5DA4","2009-02-19"
127,"EM",False,"","David","P","Hamilton","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D6532F6D-A832-4266-B0F0-2F874F5A85BA","2008-12-27"
128,"EM",False,"","Paul","B","Komosinski","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E4145F40-88D2-43F4-A018-9BFB38D6D9FF","2008-11-27"
129,"EM",False,"","Gary","W","Yukish","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","09EA8640-ED99-4205-9433-078F1D81D221","2008-12-15"
130,"EM",False,"","Rob","T","Caron","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","909F01EF-2F6D-44DD-AF8D-1553BED7EACF","2009-02-06"
131,"EM",False,"","Baris","F","Cetinok","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","BA03C1A4-0577-44F5-BFBC-FC701C007F13","2009-02-08"
132,"EM",False,"","Nicole","B","Holliday","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F101C5EE-17B1-4FB0-9CAE-4A88694CEEAA","2009-02-15"
133,"EM",False,"","Michael","L","Rothkugel","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","EE04F4CB-977A-48D0-ACB4-D89172FD5AE2","2009-01-03"
134,"EM",False,"","Eric","","Gubbels","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4A9AC912-9E22-47B7-B126-5F3B576A430E","2009-01-07"
135,"EM",False,"","Ivo","William","Salmre","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DFA4B008-D83F-4828-AAC6-449E683909F5","2008-11-27"
136,"EM",False,"","Sylvester","A","Valdez","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","6152BEC3-BB11-43AA-B691-9881CE6DD3F3","2009-12-04"
137,"EM",False,"","Anibal","T","Sousa","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9B75A538-958C-4C91-987A-B9BCCE683E8A","2009-02-16"
138,"EM",False,"","Samantha","H","Smith","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","11EF6F0A-29B6-4541-82F0-2E7A35179E48","2009-01-28"
139,"EM",False,"Mr.","Hung-Fu","T","Ting","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","739C7553-13E5-4F36-86F6-4775645547AE","2009-12-30"
140,"EM",False,"","Prasanna","E","Samarawickrama","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E8673E92-31F6-42F4-A65C-A595D3F899F6","2010-01-15"
141,"EM",False,"","Min","G","Su","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","3BB0243E-11E3-4E5C-8DB5-6B927C71432E","2010-01-17"
144,"EM",False,"","Paul","R","Singh","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","BA4C0109-A2A4-4595-A357-38A64B643E3C","2009-01-10"
145,"EM",False,"","Cynthia","S","Randall","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F0C15AD6-4CFF-4931-A216-49B635596043","2009-01-20"
146,"EM",False,"","Jian Shuo","","Wang","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","009EBB72-9173-4AA9-920E-B578F3C927DE","2008-11-30"
147,"EM",False,"","Sandra","","Reátegui Alayo","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B07FA8A6-A056-48AB-91F8-318C6C87B502","2008-12-19"
148,"EM",False,"","Jason","M","Watters","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","00D61032-0D0E-41E3-8F37-B5987C8D5087","2009-01-07"
149,"EM",False,"","Andy","M","Ruth","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9CFDF60A-083A-44DC-AFE2-D578C76FD55A","2009-01-24"
150,"EM",False,"","Michael","T","Vanderhyde","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","944AE1F8-E154-4752-9A24-8E8FE85156F3","2009-02-19"
151,"EM",False,"","Rostislav","E","Shabalin","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","FAA146E7-5C07-4C47-8B66-DCDA9BE58D54","2009-02-12"
152,"EM",False,"","Yuhong","L","Li","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","866472D1-65C3-4AA7-B15B-F75EF10CB7D8","2009-01-25"
153,"EM",False,"","Hanying","P","Feng","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DDAAE515-0A69-4750-B6EE-7AC6629F55B8","2008-12-09"
154,"EM",False,"","Raymond","K","Sam","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","02717918-B884-41B9-87B3-A0F8C2939EC1","2008-12-16"
155,"EM",False,"","Fadi","K","Fakhouri","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","3EF14439-76B4-4086-BE8D-0A03A6694425","2008-12-28"
156,"EM",False,"","Lane","M","Sacksteder","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8591375E-8ED1-49C8-89F3-52AED00C77F1","2009-01-04"
157,"EM",False,"","Linda","A","Randall","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","EF38AC01-9C58-4CD0-AA39-D12DDA3C3E9C","2009-01-27"
158,"EM",False,"","Shelley","N","Dyck","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","77B7F905-5028-491C-A1DC-80087AAC7817","2009-02-28"
159,"EM",False,"","Terrence","W","Earls","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","15365ED2-53AC-4EC7-93BF-89ED5D903167","2009-02-09"
160,"EM",False,"","Jeff","V","Hay","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8C7296AB-73DA-4992-8200-833B2C625D50","2009-01-14"
161,"EM",False,"","Kirk","J","Koenigsbauer","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","35A9A423-C54F-48C5-9527-CF1E93089D92","2008-12-08"
162,"EM",False,"","Laura","C","Steele","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","5FF2682D-D7E7-48A3-9DEF-B60F0B8434FE","2008-12-27"
163,"EM",False,"","Alex","M","Nayberg","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","08CA0103-CA0E-4B52-A20F-590BA3FECDA8","2009-02-01"
164,"EM",False,"","Andrew","M","Cencini","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B1D33171-636C-440C-B4F6-F5F6F1EBBC70","2009-02-27"
165,"EM",False,"","Chris","T","Preston","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","9F2D6941-1DE5-4076-9817-7ECCF6C47D55","2009-01-15"
166,"EM",False,"","Jack","S","Richins","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8F9BCF96-29E1-4BED-9BF4-D8260AD0AF68","2009-02-14"
167,"EM",False,"","David","N","Johnson","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","C2C7021B-3209-45F7-8560-B3132595F9DA","2008-11-25"
168,"EM",False,"","Garrett","R","Young","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","DA309209-A597-4D54-B717-D984B38975D1","2008-11-30"
169,"EM",False,"","Susan","A","Metters","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D8414490-CA5B-4517-BBE9-7FBF4D696771","2008-12-07"
170,"EM",False,"","George","Z","Li","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E9E65DEB-797B-4B49-B41C-81F1DC593BB9","2008-12-14"
171,"EM",False,"","David","A","Yalovsky","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4C1F3E85-AEED-4A7D-A4FE-EEDFB750E45D","2008-12-26"
172,"EM",False,"","Marc","J","Ingle","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8A6062D5-1C3A-46BF-A080-F6CF6090E5F0","2009-01-09"
173,"EM",False,"","Eugene","R","Zabokritski","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1284B1A5-D53C-4BF9-9777-05108B207103","2009-01-14"
174,"EM",False,"","Benjamin","R","Martin","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4430A64D-3D5D-423E-81B9-6C4F9ED88AB7","2009-01-20"
175,"EM",False,"","Reed","T","Koch","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","892F02CF-A623-4499-B850-1B46469B597E","2009-01-26"
176,"EM",False,"","David","Oliver","Lawrence","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","0D4723B9-43E8-401D-BCBA-C7DCD8178B8C","2009-02-07"
177,"EM",False,"","Russell","M","King","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","2F67DE81-C40E-4234-8942-C77806FABFA3","2009-02-14"
178,"EM",False,"","John","N","Frum","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CE13FF53-4465-4E3A-90DA-2FA0E8F19378","2009-02-24"
179,"EM",False,"","Jan","S","Miksovsky","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","A0719EB6-7FC8-4DB8-A5DB-EA45A5BEF0E2","2009-02-26"
180,"EM",False,"","Katie","L","McAskill-White","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","FE4EC240-D091-4E90-8F70-E9467FAC3A18","2009-02-13"
181,"EM",False,"","Michael","T","Hines","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","B7004365-FDD8-4FCD-85FB-53A759447180","2008-12-02"
182,"EM",False,"","Nitin","S","Mirchandani","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4BEF5E3D-5C17-4B16-AAC9-8E3611A4FFE5","2008-12-21"
183,"EM",False,"","Barbara","S","Decker","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","C175EA91-0A68-49DB-9827-B4528F77D630","2009-01-15"
184,"EM",False,"","John","Y","Chen","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","5E6EC398-C951-44A2-BEC7-DC1CD17FAACC","2009-02-02"
185,"EM",False,"","Stefen","A","Hesse","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","266FCE92-5534-4AC1-B68C-ECD8CEFFCEBC","2009-02-21"
186,"EM",False,"","Shane","S","Kim","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","1432F3E8-7CCA-4C56-BDCB-02D5B0302BD9","2009-02-01"
187,"EM",False,"","Yvonne","S","McKay","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F3A901C1-4D9F-4666-8726-C2C51643A5D6","2008-12-02"
188,"EM",False,"","Douglas","B","Hite","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","4CE168C6-28FF-454D-887E-8F96BB2FBA93","2008-12-20"
189,"EM",False,"","Janeth","M","Esteves","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","A5A5A995-AD0A-4F50-847D-1CA048F11EE3","2009-01-08"
190,"EM",False,"","Robert","J","Rounthwaite","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","FBF84B1A-3B42-40FE-8BF0-3094DCF25888","2009-01-26"
191,"EM",False,"","Lionel","C","Penuchot","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","55B6EB95-61ED-4458-9BFB-F0560F001970","2009-02-19"
192,"EM",False,"","Brenda","M","Diaz","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","056BBD40-CDF0-428D-B12D-9FFB0FF5FEAE","2009-02-26"
193,"EM",False,"","Alejandro","E","McGuel","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","F38E101D-B360-4876-8E8F-07726E85AE5D","2008-11-29"
194,"EM",False,"","Fred","T","Northup","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","E28C41D6-D9BA-455D-B91D-E3C9F7B535E2","2008-12-05"
195,"EM",False,"","Kevin","H","Liu","",2,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","14AFAE63-9C86-4E23-B82E-5AAD4DBD1963","2008-12-10"
196,"EM",False,"","Shammi","G","Mohamed","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","923FDAEC-6DB1-42A7-9840-D9D335996596","2008-12-17"
197,"EM",False,"","Rajesh","M","Patel","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","CCC3C607-1E9B-4E62-8064-0B89594472F3","2008-12-24"
198,"EM",False,"","Lorraine","O","Nay","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","35495D48-03AF-492F-BEE5-FDA7B3E61970","2008-12-28"
199,"EM",False,"","Paula","R","Nartker","",1,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","D6FF616B-A950-48D2-8CC0-0E7F5A9ECDA0","2009-01-05"
200,"EM",False,"","Frank","T","Lee","",0,"","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>","8025020E-4FF8-488B-99CA-74640E1F8DAE","2009-01-10"
